corpus,model,window,criterion,draw,folds,seen_minus_unseen_outer_uar_pp
subesco,wavlm_base_plus,10,CE,14,5,-1.4285714285714264
subesco,wavlm_base_plus,10,CE,15,5,0.35714285714285693
subesco,wavlm_base_plus,10,CE,16,5,-1.0714285714285723
subesco,wavlm_base_plus,10,CE,17,5,0.0
subesco,wavlm_base_plus,10,CE,18,5,-0.35714285714285693
subesco,wavlm_base_plus,10,CE,19,5,1.0714285714285723
subesco,wavlm_base_plus,10,CE,20,5,3.2142857142857144
subesco,wavlm_base_plus,10,CE,21,5,1.7857142857142876
subesco,wavlm_base_plus,10,CE,22,5,1.0714285714285694
subesco,wavlm_base_plus,10,CE,23,5,2.8571428571428568
subesco,wavlm_base_plus,10,UAR,0,5,1.0714285714285723
subesco,wavlm_base_plus,10,UAR,1,5,-3.2142857142857153
subesco,wavlm_base_plus,10,UAR,2,5,-0.35714285714285554
subesco,wavlm_base_plus,10,UAR,3,5,-0.35714285714285693
subesco,wavlm_base_plus,10,UAR,4,5,-1.4285714285714306
subesco,wavlm_base_plus,10,UAR,5,5,0.0
subesco,wavlm_base_plus,10,UAR,6,5,-0.7142857142857139
subesco,wavlm_base_plus,10,UAR,7,5,-2.5
subesco,wavlm_base_plus,10,UAR,8,5,-0.3571428571428591
subesco,wavlm_base_plus,10,UAR,9,5,0.7142857142857139
subesco,wavlm_base_plus,10,UAR,10,5,-1.4285714285714277
subesco,wavlm_base_plus,10,UAR,11,5,-2.5
subesco,wavlm_base_plus,10,UAR,12,5,0.0
subesco,wavlm_base_plus,10,UAR,13,5,3.928571428571426
subesco,wavlm_base_plus,10,UAR,14,5,-0.35714285714285554
subesco,wavlm_base_plus,10,UAR,15,5,0.0
subesco,wavlm_base_plus,10,UAR,16,5,3.2142857142857126
subesco,wavlm_base_plus,10,UAR,17,5,3.571428571428574
subesco,wavlm_base_plus,10,UAR,18,5,1.4285714285714277
subesco,wavlm_base_plus,10,UAR,19,5,0.714285714285716
subesco,wavlm_base_plus,10,UAR,20,5,-1.4285714285714277
subesco,wavlm_base_plus,10,UAR,21,5,-1.0714285714285707
subesco,wavlm_base_plus,10,UAR,22,5,-1.4285714285714293
subesco,wavlm_base_plus,10,UAR,23,5,1.4285714285714264
subesco,wavlm_base_plus,11,CE,0,5,0.7142857142857153
subesco,wavlm_base_plus,11,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,11,CE,2,5,1.4285714285714277
subesco,wavlm_base_plus,11,CE,3,5,6.071428571428571
subesco,wavlm_base_plus,11,CE,4,5,1.7857142857142834
subesco,wavlm_base_plus,11,CE,5,5,2.1428571428571415
subesco,wavlm_base_plus,11,CE,6,5,0.35714285714285693
subesco,wavlm_base_plus,11,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,11,CE,8,5,9.285714285714286
subesco,wavlm_base_plus,11,CE,9,5,-2.1428571428571432
subesco,wavlm_base_plus,11,CE,10,5,0.35714285714285693
subesco,wavlm_base_plus,11,CE,11,5,2.8571428571428568
subesco,wavlm_base_plus,11,CE,12,5,0.35714285714285693
subesco,wavlm_base_plus,11,CE,13,5,3.9285714285714293
subesco,wavlm_base_plus,11,CE,14,5,0.7142857142857167
subesco,wavlm_base_plus,11,CE,15,5,2.1428571428571432
subesco,wavlm_base_plus,11,CE,16,5,-1.0714285714285723
subesco,wavlm_base_plus,11,CE,17,5,0.0
subesco,wavlm_base_plus,11,CE,18,5,-0.35714285714285693
subesco,wavlm_base_plus,11,CE,19,5,1.0714285714285723
subesco,wavlm_base_plus,11,CE,20,5,3.2142857142857144
subesco,wavlm_base_plus,11,CE,21,5,2.8571428571428585
subesco,wavlm_base_plus,11,CE,22,5,1.4285714285714264
subesco,wavlm_base_plus,11,CE,23,5,3.214285714285714
subesco,wavlm_base_plus,11,UAR,0,5,1.0714285714285723
subesco,wavlm_base_plus,11,UAR,1,5,-0.7142857142857139
subesco,wavlm_base_plus,11,UAR,2,5,-0.35714285714285693
subesco,wavlm_base_plus,11,UAR,3,5,-0.7142857142857153
subesco,wavlm_base_plus,11,UAR,4,5,-3.2142857142857153
subesco,wavlm_base_plus,11,UAR,5,5,0.35714285714285693
subesco,wavlm_base_plus,11,UAR,6,5,1.4285714285714277
subesco,wavlm_base_plus,11,UAR,7,5,1.4210854715202005e-15
subesco,wavlm_base_plus,11,UAR,8,5,0.7142857142857132
subesco,wavlm_base_plus,11,UAR,9,5,-0.35714285714285693
subesco,wavlm_base_plus,11,UAR,10,5,1.4285714285714306
subesco,wavlm_base_plus,11,UAR,11,5,-2.5
subesco,wavlm_base_plus,11,UAR,12,5,0.7142857142857139
subesco,wavlm_base_plus,11,UAR,13,5,5.714285714285713
subesco,wavlm_base_plus,11,UAR,14,5,1.7857142857142876
subesco,wavlm_base_plus,11,UAR,15,5,1.0714285714285707
subesco,wavlm_base_plus,11,UAR,16,5,0.7142857142857139
subesco,wavlm_base_plus,11,UAR,17,5,5.3571428571428585
subesco,wavlm_base_plus,11,UAR,18,5,1.4285714285714264
subesco,wavlm_base_plus,11,UAR,19,5,0.714285714285716
subesco,wavlm_base_plus,11,UAR,20,5,-0.7142857142857139
subesco,wavlm_base_plus,11,UAR,21,5,-1.0714285714285707
subesco,wavlm_base_plus,11,UAR,22,5,0.7142857142857153
subesco,wavlm_base_plus,11,UAR,23,5,1.0714285714285707
subesco,wavlm_base_plus,12,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,12,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,12,CE,2,5,1.4285714285714277
subesco,wavlm_base_plus,12,CE,3,5,6.071428571428571
subesco,wavlm_base_plus,12,CE,4,5,1.7857142857142834
subesco,wavlm_base_plus,12,CE,5,5,3.214285714285714
subesco,wavlm_base_plus,12,CE,6,5,0.35714285714285693
subesco,wavlm_base_plus,12,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,12,CE,8,5,11.071428571428573
subesco,wavlm_base_plus,12,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,12,CE,10,5,1.4285714285714277
subesco,wavlm_base_plus,12,CE,11,5,2.8571428571428568
subesco,wavlm_base_plus,12,CE,12,5,0.35714285714285693
subesco,wavlm_base_plus,12,CE,13,5,3.9285714285714293
subesco,wavlm_base_plus,12,CE,14,5,1.0714285714285736
subesco,wavlm_base_plus,12,CE,15,5,2.1428571428571432
subesco,wavlm_base_plus,12,CE,16,5,-3.2142857142857166
subesco,wavlm_base_plus,12,CE,17,5,-0.35714285714285693
subesco,wavlm_base_plus,12,CE,18,5,-0.35714285714285693
subesco,wavlm_base_plus,12,CE,19,5,2.8571428571428585
subesco,wavlm_base_plus,12,CE,20,5,3.2142857142857144
subesco,wavlm_base_plus,12,CE,21,5,3.571428571428572
subesco,wavlm_base_plus,12,CE,22,5,1.4285714285714264
subesco,wavlm_base_plus,12,CE,23,5,2.8571428571428568
subesco,wavlm_base_plus,12,UAR,0,5,0.0
subesco,wavlm_base_plus,12,UAR,1,5,-0.7142857142857139
subesco,wavlm_base_plus,12,UAR,2,5,1.0714285714285707
subesco,wavlm_base_plus,12,UAR,3,5,-1.785714285714286
subesco,wavlm_base_plus,12,UAR,4,5,-1.4285714285714293
subesco,wavlm_base_plus,12,UAR,5,5,-3.5714285714285707
subesco,wavlm_base_plus,12,UAR,6,5,-3.5714285714285694
subesco,wavlm_base_plus,12,UAR,7,5,0.0
subesco,wavlm_base_plus,12,UAR,8,5,-0.7142857142857153
subesco,wavlm_base_plus,12,UAR,9,5,-0.35714285714285693
subesco,wavlm_base_plus,12,UAR,10,5,0.35714285714285837
subesco,wavlm_base_plus,12,UAR,11,5,-2.1428571428571432
subesco,wavlm_base_plus,12,UAR,12,5,-1.0714285714285723
subesco,wavlm_base_plus,12,UAR,13,5,3.928571428571428
subesco,wavlm_base_plus,12,UAR,14,5,1.4285714285714293
subesco,wavlm_base_plus,12,UAR,15,5,1.4210854715202005e-15
subesco,wavlm_base_plus,12,UAR,16,5,-0.7142857142857153
subesco,wavlm_base_plus,12,UAR,17,5,5.7142857142857135
subesco,wavlm_base_plus,12,UAR,18,5,-0.35714285714285837
subesco,wavlm_base_plus,12,UAR,19,5,2.8571428571428577
subesco,wavlm_base_plus,12,UAR,20,5,-0.35714285714285693
subesco,wavlm_base_plus,12,UAR,21,5,-0.35714285714285693
subesco,wavlm_base_plus,12,UAR,22,5,0.7142857142857153
subesco,wavlm_base_plus,12,UAR,23,5,2.1428571428571432
subesco,wavlm_base_plus,13,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,13,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,13,CE,2,5,1.4285714285714277
subesco,wavlm_base_plus,13,CE,3,5,6.785714285714285
subesco,wavlm_base_plus,13,CE,4,5,1.7857142857142834
subesco,wavlm_base_plus,13,CE,5,5,3.214285714285714
subesco,wavlm_base_plus,13,CE,6,5,0.35714285714285693
subesco,wavlm_base_plus,13,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,13,CE,8,5,11.071428571428573
subesco,wavlm_base_plus,13,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,13,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,13,CE,11,5,3.214285714285714
subesco,wavlm_base_plus,13,CE,12,5,0.35714285714285693
subesco,wavlm_base_plus,13,CE,13,5,4.642857142857144
subesco,wavlm_base_plus,13,CE,14,5,-1.0714285714285707
subesco,wavlm_base_plus,13,CE,15,5,0.35714285714285837
subesco,wavlm_base_plus,13,CE,16,5,-1.0714285714285723
subesco,wavlm_base_plus,13,CE,17,5,-1.785714285714286
subesco,wavlm_base_plus,13,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,13,CE,19,5,2.8571428571428585
subesco,wavlm_base_plus,13,CE,20,5,3.2142857142857144
subesco,wavlm_base_plus,13,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,13,CE,22,5,1.4285714285714264
subesco,wavlm_base_plus,13,CE,23,5,2.8571428571428568
subesco,wavlm_base_plus,13,UAR,0,5,-0.35714285714285693
subesco,wavlm_base_plus,13,UAR,1,5,-0.7142857142857139
subesco,wavlm_base_plus,13,UAR,2,5,1.7857142857142847
subesco,wavlm_base_plus,13,UAR,3,5,0.7142857142857139
subesco,wavlm_base_plus,13,UAR,4,5,-1.785714285714286
subesco,wavlm_base_plus,13,UAR,5,5,-1.0714285714285707
subesco,wavlm_base_plus,13,UAR,6,5,-9.285714285714285
subesco,wavlm_base_plus,13,UAR,7,5,0.35714285714285693
subesco,wavlm_base_plus,13,UAR,8,5,-1.4285714285714293
subesco,wavlm_base_plus,13,UAR,9,5,-0.35714285714285693
subesco,wavlm_base_plus,13,UAR,10,5,3.571428571428572
subesco,wavlm_base_plus,13,UAR,11,5,-4.285714285714285
subesco,wavlm_base_plus,13,UAR,12,5,-1.0714285714285723
subesco,wavlm_base_plus,13,UAR,13,5,4.285714285714285
subesco,wavlm_base_plus,13,UAR,14,5,-1.4285714285714277
subesco,wavlm_base_plus,13,UAR,15,5,-1.7857142857142847
subesco,wavlm_base_plus,13,UAR,16,5,-1.7857142857142876
subesco,wavlm_base_plus,13,UAR,17,5,3.214285714285714
subesco,wavlm_base_plus,13,UAR,18,5,1.7857142857142847
subesco,wavlm_base_plus,13,UAR,19,5,3.2142857142857144
subesco,wavlm_base_plus,13,UAR,20,5,1.7857142857142847
subesco,wavlm_base_plus,13,UAR,21,5,-1.0714285714285707
subesco,wavlm_base_plus,13,UAR,22,5,1.4285714285714293
subesco,wavlm_base_plus,13,UAR,23,5,2.1428571428571432
subesco,wavlm_base_plus,14,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,14,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,14,CE,2,5,1.4285714285714277
subesco,wavlm_base_plus,14,CE,3,5,6.785714285714285
subesco,wavlm_base_plus,14,CE,4,5,2.8571428571428554
subesco,wavlm_base_plus,14,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,14,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,14,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,14,CE,8,5,8.92857142857143
subesco,wavlm_base_plus,14,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,14,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,14,CE,11,5,3.214285714285714
subesco,wavlm_base_plus,14,CE,12,5,0.35714285714285693
subesco,wavlm_base_plus,14,CE,13,5,3.9285714285714293
subesco,wavlm_base_plus,14,CE,14,5,-1.0714285714285707
subesco,wavlm_base_plus,14,CE,15,5,0.7142857142857153
subesco,wavlm_base_plus,14,CE,16,5,-1.0714285714285723
subesco,wavlm_base_plus,14,CE,17,5,0.35714285714285554
subesco,wavlm_base_plus,14,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,14,CE,19,5,4.642857142857143
subesco,wavlm_base_plus,14,CE,20,5,3.2142857142857144
subesco,wavlm_base_plus,14,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,14,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,14,CE,23,5,1.4285714285714277
subesco,wavlm_base_plus,14,UAR,0,5,0.35714285714285693
subesco,wavlm_base_plus,14,UAR,1,5,-1.785714285714286
subesco,wavlm_base_plus,14,UAR,2,5,0.7142857142857139
subesco,wavlm_base_plus,14,UAR,3,5,1.0714285714285707
subesco,wavlm_base_plus,14,UAR,4,5,0.0
subesco,wavlm_base_plus,14,UAR,5,5,0.35714285714285693
subesco,wavlm_base_plus,14,UAR,6,5,-5.357142857142857
subesco,wavlm_base_plus,14,UAR,7,5,0.0
subesco,wavlm_base_plus,14,UAR,8,5,-3.571428571428572
subesco,wavlm_base_plus,14,UAR,9,5,0.0
subesco,wavlm_base_plus,14,UAR,10,5,4.2857142857142865
subesco,wavlm_base_plus,14,UAR,11,5,-2.5
subesco,wavlm_base_plus,14,UAR,12,5,-1.0714285714285723
subesco,wavlm_base_plus,14,UAR,13,5,2.8571428571428554
subesco,wavlm_base_plus,14,UAR,14,5,-1.7857142857142847
subesco,wavlm_base_plus,14,UAR,15,5,-3.5714285714285707
subesco,wavlm_base_plus,14,UAR,16,5,-1.4285714285714306
subesco,wavlm_base_plus,14,UAR,17,5,5.357142857142856
subesco,wavlm_base_plus,14,UAR,18,5,1.0714285714285707
subesco,wavlm_base_plus,14,UAR,19,5,1.4285714285714277
subesco,wavlm_base_plus,14,UAR,20,5,1.7857142857142847
subesco,wavlm_base_plus,14,UAR,21,5,-1.0714285714285707
subesco,wavlm_base_plus,14,UAR,22,5,2.1428571428571446
subesco,wavlm_base_plus,14,UAR,23,5,2.8571428571428585
subesco,wavlm_base_plus,15,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,15,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,15,CE,2,5,1.4285714285714277
subesco,wavlm_base_plus,15,CE,3,5,6.785714285714285
subesco,wavlm_base_plus,15,CE,4,5,1.0714285714285694
subesco,wavlm_base_plus,15,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,15,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,15,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,15,CE,8,5,10.714285714285715
subesco,wavlm_base_plus,15,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,15,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,15,CE,11,5,3.214285714285714
subesco,wavlm_base_plus,15,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,15,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,15,CE,14,5,-1.0714285714285707
subesco,wavlm_base_plus,15,CE,15,5,0.7142857142857153
subesco,wavlm_base_plus,15,CE,16,5,-1.0714285714285723
subesco,wavlm_base_plus,15,CE,17,5,0.35714285714285554
subesco,wavlm_base_plus,15,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,15,CE,19,5,5.357142857142857
subesco,wavlm_base_plus,15,CE,20,5,3.2142857142857144
subesco,wavlm_base_plus,15,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,15,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,15,CE,23,5,1.4285714285714277
subesco,wavlm_base_plus,15,UAR,0,5,0.35714285714285693
subesco,wavlm_base_plus,15,UAR,1,5,-1.0714285714285707
subesco,wavlm_base_plus,15,UAR,2,5,-0.35714285714285693
subesco,wavlm_base_plus,15,UAR,3,5,3.928571428571428
subesco,wavlm_base_plus,15,UAR,4,5,-0.35714285714285693
subesco,wavlm_base_plus,15,UAR,5,5,0.7142857142857139
subesco,wavlm_base_plus,15,UAR,6,5,-5.357142857142857
subesco,wavlm_base_plus,15,UAR,7,5,-1.4285714285714293
subesco,wavlm_base_plus,15,UAR,8,5,2.1428571428571432
subesco,wavlm_base_plus,15,UAR,9,5,0.7142857142857139
subesco,wavlm_base_plus,15,UAR,10,5,1.4285714285714293
subesco,wavlm_base_plus,15,UAR,11,5,-1.785714285714286
subesco,wavlm_base_plus,15,UAR,12,5,-1.4285714285714293
subesco,wavlm_base_plus,15,UAR,13,5,4.285714285714282
subesco,wavlm_base_plus,15,UAR,14,5,-3.214285714285714
subesco,wavlm_base_plus,15,UAR,15,5,-2.4999999999999987
subesco,wavlm_base_plus,15,UAR,16,5,-0.7142857142857167
subesco,wavlm_base_plus,15,UAR,17,5,6.071428571428569
subesco,wavlm_base_plus,15,UAR,18,5,1.7857142857142847
subesco,wavlm_base_plus,15,UAR,19,5,1.7857142857142847
subesco,wavlm_base_plus,15,UAR,20,5,1.7857142857142847
subesco,wavlm_base_plus,15,UAR,21,5,1.0714285714285707
subesco,wavlm_base_plus,15,UAR,22,5,1.0714285714285723
subesco,wavlm_base_plus,15,UAR,23,5,2.5000000000000013
subesco,wavlm_base_plus,16,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,16,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,16,CE,2,5,1.0714285714285707
subesco,wavlm_base_plus,16,CE,3,5,6.785714285714285
subesco,wavlm_base_plus,16,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,16,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,16,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,16,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,16,CE,8,5,10.714285714285715
subesco,wavlm_base_plus,16,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,16,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,16,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,16,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,16,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,16,CE,14,5,-1.0714285714285707
subesco,wavlm_base_plus,16,CE,15,5,0.7142857142857153
subesco,wavlm_base_plus,16,CE,16,5,-1.0714285714285723
subesco,wavlm_base_plus,16,CE,17,5,0.35714285714285554
subesco,wavlm_base_plus,16,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,16,CE,19,5,5.357142857142857
subesco,wavlm_base_plus,16,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,16,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,16,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,16,CE,23,5,1.4285714285714277
subesco,wavlm_base_plus,16,UAR,0,5,1.4285714285714293
subesco,wavlm_base_plus,16,UAR,1,5,-1.0714285714285707
subesco,wavlm_base_plus,16,UAR,2,5,2.1428571428571432
subesco,wavlm_base_plus,16,UAR,3,5,4.285714285714285
subesco,wavlm_base_plus,16,UAR,4,5,-0.35714285714285554
subesco,wavlm_base_plus,16,UAR,5,5,1.4285714285714277
subesco,wavlm_base_plus,16,UAR,6,5,-1.785714285714286
subesco,wavlm_base_plus,16,UAR,7,5,0.0
subesco,wavlm_base_plus,16,UAR,8,5,-0.35714285714285693
subesco,wavlm_base_plus,16,UAR,9,5,2.1428571428571432
subesco,wavlm_base_plus,16,UAR,10,5,1.4285714285714293
subesco,wavlm_base_plus,16,UAR,11,5,-2.1428571428571432
subesco,wavlm_base_plus,16,UAR,12,5,-2.1428571428571446
subesco,wavlm_base_plus,16,UAR,13,5,4.285714285714282
subesco,wavlm_base_plus,16,UAR,14,5,-2.8571428571428568
subesco,wavlm_base_plus,16,UAR,15,5,-3.2142857142857126
subesco,wavlm_base_plus,16,UAR,16,5,-2.142857142857146
subesco,wavlm_base_plus,16,UAR,17,5,6.071428571428569
subesco,wavlm_base_plus,16,UAR,18,5,1.7857142857142847
subesco,wavlm_base_plus,16,UAR,19,5,1.7857142857142847
subesco,wavlm_base_plus,16,UAR,20,5,2.1428571428571415
subesco,wavlm_base_plus,16,UAR,21,5,-1.0714285714285723
subesco,wavlm_base_plus,16,UAR,22,5,0.7142857142857153
subesco,wavlm_base_plus,16,UAR,23,5,3.2142857142857153
subesco,wavlm_base_plus,17,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,17,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,17,CE,2,5,1.0714285714285707
subesco,wavlm_base_plus,17,CE,3,5,6.785714285714285
subesco,wavlm_base_plus,17,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,17,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,17,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,17,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,17,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,17,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,17,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,17,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,17,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,17,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,17,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,17,CE,15,5,2.8571428571428585
subesco,wavlm_base_plus,17,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,17,CE,17,5,0.35714285714285554
subesco,wavlm_base_plus,17,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,17,CE,19,5,5.357142857142857
subesco,wavlm_base_plus,17,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,17,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,17,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,17,CE,23,5,0.7142857142857124
subesco,wavlm_base_plus,17,UAR,0,5,1.0714285714285723
subesco,wavlm_base_plus,17,UAR,1,5,0.35714285714285693
subesco,wavlm_base_plus,17,UAR,2,5,2.8571428571428568
subesco,wavlm_base_plus,17,UAR,3,5,3.5714285714285707
subesco,wavlm_base_plus,17,UAR,4,5,-0.35714285714285554
subesco,wavlm_base_plus,17,UAR,5,5,1.4285714285714293
subesco,wavlm_base_plus,17,UAR,6,5,-2.1428571428571432
subesco,wavlm_base_plus,17,UAR,7,5,0.0
subesco,wavlm_base_plus,17,UAR,8,5,1.0714285714285736
subesco,wavlm_base_plus,17,UAR,9,5,2.1428571428571432
subesco,wavlm_base_plus,17,UAR,10,5,-0.7142857142857124
subesco,wavlm_base_plus,17,UAR,11,5,-0.35714285714285693
subesco,wavlm_base_plus,17,UAR,12,5,-2.1428571428571446
subesco,wavlm_base_plus,17,UAR,13,5,4.285714285714282
subesco,wavlm_base_plus,17,UAR,14,5,-2.5
subesco,wavlm_base_plus,17,UAR,15,5,0.3571428571428591
subesco,wavlm_base_plus,17,UAR,16,5,-0.35714285714285693
subesco,wavlm_base_plus,17,UAR,17,5,5.714285714285711
subesco,wavlm_base_plus,17,UAR,18,5,1.7857142857142847
subesco,wavlm_base_plus,17,UAR,19,5,2.5
subesco,wavlm_base_plus,17,UAR,20,5,2.1428571428571415
subesco,wavlm_base_plus,17,UAR,21,5,-1.0714285714285723
subesco,wavlm_base_plus,17,UAR,22,5,1.4210854715202005e-15
subesco,wavlm_base_plus,17,UAR,23,5,1.4285714285714277
subesco,wavlm_base_plus,18,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,18,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,18,CE,2,5,1.0714285714285707
subesco,wavlm_base_plus,18,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,18,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,18,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,18,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,18,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,18,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,18,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,18,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,18,CE,11,5,3.928571428571428
subesco,wavlm_base_plus,18,CE,12,5,-0.7142857142857139
subesco,wavlm_base_plus,18,CE,13,5,4.2857142857142865
subesco,wavlm_base_plus,18,CE,14,5,0.35714285714285837
subesco,wavlm_base_plus,18,CE,15,5,2.8571428571428585
subesco,wavlm_base_plus,18,CE,16,5,-0.7142857142857153
subesco,wavlm_base_plus,18,CE,17,5,0.35714285714285554
subesco,wavlm_base_plus,18,CE,18,5,1.7857142857142847
subesco,wavlm_base_plus,18,CE,19,5,5.357142857142857
subesco,wavlm_base_plus,18,CE,20,5,3.9285714285714284
subesco,wavlm_base_plus,18,CE,21,5,2.8571428571428568
subesco,wavlm_base_plus,18,CE,22,5,1.7857142857142847
subesco,wavlm_base_plus,18,CE,23,5,0.7142857142857124
subesco,wavlm_base_plus,18,UAR,0,5,0.7142857142857139
subesco,wavlm_base_plus,18,UAR,1,5,0.35714285714285693
subesco,wavlm_base_plus,18,UAR,2,5,2.8571428571428568
subesco,wavlm_base_plus,18,UAR,3,5,4.642857142857143
subesco,wavlm_base_plus,18,UAR,4,5,0.7142857142857153
subesco,wavlm_base_plus,18,UAR,5,5,1.4285714285714293
subesco,wavlm_base_plus,18,UAR,6,5,1.4285714285714277
subesco,wavlm_base_plus,18,UAR,7,5,-0.7142857142857139
subesco,wavlm_base_plus,18,UAR,8,5,1.0714285714285723
subesco,wavlm_base_plus,18,UAR,9,5,2.1428571428571432
subesco,wavlm_base_plus,18,UAR,10,5,-0.7142857142857124
subesco,wavlm_base_plus,18,UAR,11,5,-0.35714285714285693
subesco,wavlm_base_plus,18,UAR,12,5,-1.7857142857142876
subesco,wavlm_base_plus,18,UAR,13,5,1.4285714285714248
subesco,wavlm_base_plus,18,UAR,14,5,-0.7142857142857153
subesco,wavlm_base_plus,18,UAR,15,5,1.4285714285714313
subesco,wavlm_base_plus,18,UAR,16,5,-2.1428571428571432
subesco,wavlm_base_plus,18,UAR,17,5,4.642857142857141
subesco,wavlm_base_plus,18,UAR,18,5,1.7857142857142847
subesco,wavlm_base_plus,18,UAR,19,5,2.5
subesco,wavlm_base_plus,18,UAR,20,5,2.1428571428571415
subesco,wavlm_base_plus,18,UAR,21,5,-1.0714285714285723
subesco,wavlm_base_plus,18,UAR,22,5,-0.7142857142857124
subesco,wavlm_base_plus,18,UAR,23,5,1.4285714285714277
subesco,wavlm_base_plus,19,CE,0,5,1.785714285714286
subesco,wavlm_base_plus,19,CE,1,5,0.7142857142857146
subesco,wavlm_base_plus,19,CE,2,5,1.0714285714285707
subesco,wavlm_base_plus,19,CE,3,5,8.571428571428571
subesco,wavlm_base_plus,19,CE,4,5,2.4999999999999987
subesco,wavlm_base_plus,19,CE,5,5,2.8571428571428568
subesco,wavlm_base_plus,19,CE,6,5,4.285714285714287
subesco,wavlm_base_plus,19,CE,7,5,3.5714285714285716
subesco,wavlm_base_plus,19,CE,8,5,11.42857142857143
subesco,wavlm_base_plus,19,CE,9,5,-0.35714285714285693
subesco,wavlm_base_plus,19,CE,10,5,1.0714285714285723
subesco,wavlm_base_plus,19,CE,11,5,3.928571428571428
