corpus,model,protocol,seed,speaker_id,status,reason,n_utterances,uar,accuracy,macro_f1
cremad,cnn,loso,1,1090,complete,,82,0.54365079365079361,0.54878048780487809,0.52677862300624456
cremad,cnn,loso,1,1091,complete,,82,0.4325396825396825,0.42682926829268292,0.4055675398048279
cremad,cnn,loso,2,1001,complete,,82,0.32936507936507936,0.32926829268292684,0.27574277574277573
cremad,cnn,loso,2,1002,complete,,81,0.37554112554112556,0.38271604938271603,0.35610694236677443
cremad,cnn,loso,2,1003,complete,,82,0.63492063492063489,0.63414634146341464,0.62817579914836241
cremad,cnn,loso,2,1004,complete,,82,0.57341269841269848,0.57317073170731703,0.52955288175876414
cremad,cnn,loso,2,1005,complete,,82,0.51587301587301593,0.51219512195121952,0.49739597515592376
cremad,cnn,loso,2,1006,complete,,82,0.63095238095238093,0.62195121951219512,0.62514283102518398
cremad,cnn,loso,2,1007,complete,,82,0.49007936507936511,0.48780487804878048,0.43552346656807245
cremad,cnn,loso,2,1008,complete,,76,0.53146853146853146,0.52631578947368418,0.50290820290820293
cremad,cnn,loso,2,1009,complete,,76,0.6573426573426574,0.65789473684210531,0.6585069658532926
cremad,cnn,loso,2,1010,complete,,82,0.67460317460317454,0.67073170731707321,0.67287565481113865
cremad,cnn,loso,2,1011,complete,,82,0.65476190476190477,0.64634146341463417,0.60894135487114609
cremad,cnn,loso,2,1012,complete,,82,0.64087301587301582,0.63414634146341464,0.63510737628384684
cremad,cnn,loso,2,1013,complete,,82,0.66468253968253965,0.65853658536585369,0.64282415213787758
cremad,cnn,loso,2,1014,complete,,82,0.65476190476190477,0.67073170731707321,0.60639329805996478
cremad,cnn,loso,2,1015,complete,,82,0.56349206349206349,0.56097560975609762,0.54798113379224545
cremad,cnn,loso,2,1016,complete,,82,0.5892857142857143,0.58536585365853655,0.56799354697905413
cremad,cnn,loso,2,1017,complete,,82,0.53174603174603174,0.52439024390243905,0.4751194743130227
cremad,cnn,loso,2,1018,complete,,82,0.77380952380952372,0.76829268292682928,0.7491597542307481
cremad,cnn,loso,2,1019,complete,,76,0.59557109557109567,0.59210526315789469,0.54330270119743795
cremad,cnn,loso,2,1020,complete,,82,0.67857142857142849,0.67073170731707321,0.66131783753734974
cremad,cnn,loso,2,1021,complete,,82,0.52380952380952372,0.51219512195121952,0.478896035103129
cremad,cnn,loso,2,1022,complete,,82,0.62301587301587302,0.62195121951219512,0.60960433244916001
cremad,cnn,loso,2,1023,complete,,82,0.45238095238095233,0.45121951219512196,0.42368311753013366
cremad,cnn,loso,2,1024,complete,,82,0.54365079365079361,0.53658536585365857,0.50137574071397606
cremad,cnn,loso,2,1025,complete,,82,0.61309523809523803,0.6097560975609756,0.61021842355175682
cremad,cnn,loso,2,1026,complete,,82,0.70039682539682546,0.69512195121951215,0.68754302742808493
cremad,cnn,loso,2,1027,complete,,82,0.60515873015873012,0.6097560975609756,0.59800706116495594
cremad,cnn,loso,2,1028,complete,,82,0.58134920634920628,0.57317073170731703,0.54814974637908986
cremad,cnn,loso,2,1029,complete,,82,0.58134920634920628,0.57317073170731703,0.54540077096713013
cremad,cnn,loso,2,1030,complete,,82,0.65476190476190466,0.64634146341463417,0.63200207200207204
cremad,cnn,loso,2,1031,complete,,82,0.41666666666666669,0.40243902439024393,0.34903990581739947
cremad,cnn,loso,2,1032,complete,,82,0.59126984126984128,0.58536585365853655,0.57861038758654459
cremad,cnn,loso,2,1033,complete,,82,0.62896825396825384,0.63414634146341464,0.64526950980901421
cremad,cnn,loso,2,1034,complete,,82,0.60119047619047616,0.59756097560975607,0.5897573871711802
cremad,cnn,loso,2,1035,complete,,82,0.60515873015873012,0.59756097560975607,0.5739096621709785
cremad,cnn,loso,2,1036,complete,,82,0.50396825396825395,0.5,0.45996229527512661
cremad,cnn,loso,2,1037,complete,,82,0.73412698412698418,0.73170731707317072,0.71913127581231029
cremad,cnn,loso,2,1038,complete,,82,0.65079365079365081,0.64634146341463417,0.6585858585858585
cremad,cnn,loso,2,1039,complete,,82,0.54166666666666663,0.53658536585365857,0.5254487326951095
cremad,cnn,loso,2,1040,complete,,82,0.60317460317460325,0.59756097560975607,0.59281144781144779
cremad,cnn,loso,2,1041,complete,,82,0.61706349206349209,0.62195121951219512,0.62883040935672507
cremad,cnn,loso,2,1042,complete,,82,0.4603174603174604,0.45121951219512196,0.40615693787093382
cremad,cnn,loso,2,1043,complete,,82,0.61904761904761907,0.6097560975609756,0.59306465060940761
cremad,cnn,loso,2,1044,complete,,82,0.57341269841269848,0.57317073170731703,0.57640622803962194
cremad,cnn,loso,2,1045,complete,,82,0.64285714285714279,0.63414634146341464,0.61882352941176466
cremad,cnn,loso,2,1046,complete,,82,0.41666666666666669,0.40243902439024393,0.33677248677248678
cremad,cnn,loso,2,1047,complete,,82,0.79761904761904756,0.79268292682926833,0.79472934472934476
cremad,cnn,loso,2,1048,complete,,82,0.7142857142857143,0.70731707317073167,0.69879412145778963
cremad,cnn,loso,2,1049,complete,,82,0.62103174603174605,0.62195121951219512,0.6181605975723623
cremad,cnn,loso,2,1050,complete,,82,0.60515873015873012,0.59756097560975607,0.55562462092634501
cremad,cnn,loso,2,1051,complete,,82,0.65277777777777779,0.64634146341463417,0.62463675213675207
cremad,cnn,loso,2,1052,complete,,82,0.56349206349206338,0.56097560975609762,0.54789437892886172
cremad,cnn,loso,2,1053,complete,,82,0.67857142857142849,0.67073170731707321,0.66971380471380471
cremad,cnn,loso,2,1054,complete,,82,0.3968253968253968,0.40243902439024393,0.3679433993263781
cremad,cnn,loso,2,1055,complete,,82,0.60119047619047616,0.59756097560975607,0.59390823257202563
cremad,cnn,loso,2,1056,complete,,82,0.58134920634920628,0.57317073170731703,0.53449820788530455
cremad,cnn,loso,2,1057,complete,,82,0.4325396825396825,0.43902439024390244,0.37444406103826394
cremad,cnn,loso,2,1058,complete,,82,0.67658730158730152,0.67073170731707321,0.67737484737484743
cremad,cnn,loso,2,1059,complete,,82,0.35119047619047611,0.35365853658536583,0.31090880796763148
cremad,cnn,loso,2,1060,complete,,82,0.40873015873015878,0.41463414634146339,0.36203320418395263
cremad,cnn,loso,2,1061,complete,,82,0.67857142857142849,0.68292682926829273,0.68048618048618048
cremad,cnn,loso,2,1062,complete,,82,0.54563492063492058,0.53658536585365857,0.49807882749059224
cremad,cnn,loso,2,1063,complete,,82,0.72619047619047616,0.71951219512195119,0.71680795650093909
cremad,cnn,loso,2,1064,complete,,82,0.63888888888888895,0.63414634146341464,0.61434108102731999
cremad,cnn,loso,2,1065,complete,,82,0.5714285714285714,0.56097560975609762,0.5186189379171835
cremad,cnn,loso,2,1066,complete,,82,0.59325396825396826,0.58536585365853655,0.57085413522195139
cremad,cnn,loso,2,1067,complete,,82,0.39484126984126983,0.3902439024390244,0.36378641487337143
cremad,cnn,loso,2,1068,complete,,82,0.60317460317460325,0.59756097560975607,0.56364542596426659
cremad,cnn,loso,2,1069,complete,,82,0.51388888888888895,0.51219512195121952,0.51023174289478634
cremad,cnn,loso,2,1070,complete,,82,0.56746031746031744,0.56097560975609762,0.52381435287950284
cremad,cnn,loso,2,1071,complete,,82,0.45436507936507936,0.45121951219512196,0.42928571428571427
cremad,cnn,loso,2,1072,complete,,82,0.71230158730158744,0.70731707317073167,0.68088793922127255
cremad,cnn,loso,2,1073,complete,,82,0.58134920634920639,0.57317073170731703,0.53829659619133308
cremad,cnn,loso,2,1074,complete,,82,0.44047619047619041,0.42682926829268292,0.35845408652426197
cremad,cnn,loso,2,1075,complete,,82,0.4067460317460318,0.40243902439024393,0.3688031337649334
cremad,cnn,loso,2,1076,complete,,81,0.60064935064935054,0.59259259259259256,0.58973063973063966
cremad,cnn,loso,2,1077,complete,,82,0.4861111111111111,0.47560975609756095,0.45580094594975251
cremad,cnn,loso,2,1078,complete,,82,0.76190476190476186,0.75609756097560976,0.74511204481792725
cremad,cnn,loso,2,1079,complete,,82,0.5714285714285714,0.56097560975609762,0.5264794675363782
cremad,cnn,loso,2,1080,complete,,82,0.72023809523809534,0.71951219512195119,0.69818919905126808
cremad,cnn,loso,2,1081,complete,,82,0.70436507936507942,0.70731707317073167,0.70196852530185849
cremad,cnn,loso,2,1082,complete,,82,0.26388888888888884,0.26829268292682928,0.19837842469421418
cremad,cnn,loso,2,1083,complete,,82,0.54960317460317454,0.54878048780487809,0.52078161732633277
cremad,cnn,loso,2,1084,complete,,82,0.59126984126984128,0.58536585365853655,0.57538862104079491
cremad,cnn,loso,2,1085,complete,,82,0.64880952380952384,0.64634146341463417,0.63932802829354551
cremad,cnn,loso,2,1086,complete,,82,0.47222222222222227,0.47560975609756095,0.4233548180916602
cremad,cnn,loso,2,1087,complete,,82,0.38690476190476192,0.3902439024390244,0.34121808143547278
cremad,cnn,loso,2,1088,complete,,82,0.55555555555555547,0.54878048780487809,0.49841269841269842
cremad,cnn,loso,2,1089,complete,,82,0.5714285714285714,0.57317073170731703,0.55738152583258593
cremad,cnn,loso,2,1090,complete,,82,0.63888888888888895,0.63414634146341464,0.62575637325637323
cremad,cnn,loso,2,1091,complete,,82,0.43055555555555558,0.42682926829268292,0.4109757163542771
cremad,resnet_se,random,0,1001,complete,,82,0.39285714285714285,0.3902439024390244,0.37332454874493309
cremad,resnet_se,random,0,1002,complete,,81,0.53463203463203457,0.53086419753086422,0.55212418300653598
cremad,resnet_se,random,0,1003,complete,,82,0.66666666666666663,0.67073170731707321,0.66356669011131253
cremad,resnet_se,random,0,1004,complete,,82,0.73611111111111116,0.73170731707317072,0.70583775142173366
cremad,resnet_se,random,0,1005,complete,,82,0.54365079365079361,0.53658536585365857,0.52920273007930796
cremad,resnet_se,random,0,1006,complete,,82,0.61706349206349198,0.6097560975609756,0.60654505582137153
cremad,resnet_se,random,0,1007,complete,,82,0.59523809523809523,0.58536585365853655,0.5425257588415483
cremad,resnet_se,random,0,1008,complete,,76,0.53613053613053618,0.52631578947368418,0.5063370423715251
cremad,resnet_se,random,0,1009,complete,,76,0.6515151515151516,0.64473684210526316,0.64212749615975417
cremad,resnet_se,random,0,1010,complete,,82,0.64682539682539675,0.64634146341463417,0.64906168710516532
cremad,resnet_se,random,0,1011,complete,,82,0.65476190476190477,0.64634146341463417,0.61549773755656112
cremad,resnet_se,random,0,1012,complete,,82,0.64682539682539675,0.64634146341463417,0.64619183285849957
cremad,resnet_se,random,0,1013,complete,,82,0.64087301587301582,0.63414634146341464,0.62471440750213125
cremad,resnet_se,random,0,1014,complete,,82,0.66666666666666663,0.67073170731707321,0.66622118834762512
cremad,resnet_se,random,0,1015,complete,,82,0.52579365079365081,0.52439024390243905,0.51974380395433017
cremad,resnet_se,random,0,1016,complete,,82,0.53174603174603174,0.52439024390243905,0.49834622167955495
cremad,resnet_se,random,0,1017,complete,,82,0.54166666666666663,0.53658536585365857,0.52522280794726617
cremad,resnet_se,random,0,1018,complete,,82,0.76190476190476186,0.75609756097560976,0.73494273309760294
cremad,resnet_se,random,0,1019,complete,,76,0.70279720279720281,0.69736842105263153,0.67043017174503861
cremad,resnet_se,random,0,1020,complete,,82,0.66468253968253965,0.65853658536585369,0.64431349027840257
cremad,resnet_se,random,0,1021,complete,,82,0.54365079365079361,0.53658536585365857,0.52507122507122506
cremad,resnet_se,random,0,1022,complete,,82,0.66071428571428559,0.65853658536585369,0.64474847683181002
cremad,resnet_se,random,0,1023,complete,,82,0.54166666666666663,0.53658536585365857,0.52634764709428117
cremad,resnet_se,random,0,1024,complete,,82,0.61706349206349198,0.6097560975609756,0.59770024661329002
cremad,resnet_se,random,0,1025,complete,,82,0.52976190476190477,0.52439024390243905,0.5134424794639848
cremad,resnet_se,random,0,1026,complete,,82,0.71230158730158732,0.70731707317073167,0.69732193128559461
cremad,resnet_se,random,0,1027,complete,,82,0.62103174603174605,0.62195121951219512,0.62738896178097636
cremad,resnet_se,random,0,1028,complete,,82,0.62896825396825395,0.62195121951219512,0.60353535353535348
cremad,resnet_se,random,0,1029,complete,,82,0.61904761904761907,0.6097560975609756,0.59084431361555001
cremad,resnet_se,random,0,1030,complete,,82,0.72420634920634919,0.71951219512195119,0.7109802470559593
cremad,resnet_se,random,0,1031,complete,,82,0.46230158730158727,0.45121951219512196,0.42679298772649155
cremad,resnet_se,random,0,1032,complete,,82,0.59126984126984128,0.58536585365853655,0.58389877031181381
cremad,resnet_se,random,0,1033,complete,,82,0.69047619047619058,0.69512195121951215,0.69151980682153091
cremad,resnet_se,random,0,1034,complete,,82,0.48809523809523808,0.48780487804878048,0.47989177489177487
cremad,resnet_se,random,0,1035,complete,,82,0.66269841269841279,0.65853658536585369,0.64768456496930493
cremad,resnet_se,random,0,1036,complete,,82,0.46626984126984133,0.46341463414634149,0.46501934941684908
cremad,resnet_se,random,0,1037,complete,,82,0.78373015873015872,0.78048780487804881,0.77703703703703697
cremad,resnet_se,random,0,1038,complete,,82,0.76984126984126988,0.76829268292682928,0.77433650227767881
cremad,resnet_se,random,0,1039,complete,,82,0.62301587301587302,0.62195121951219512,0.59890927759670809
cremad,resnet_se,random,0,1040,complete,,82,0.65079365079365081,0.64634146341463417,0.64681921516959884
cremad,resnet_se,random,0,1041,complete,,82,0.63095238095238082,0.63414634146341464,0.6378176404492194
cremad,resnet_se,random,0,1042,complete,,82,0.52380952380952384,0.51219512195121952,0.47380579051248378
cremad,resnet_se,random,0,1043,complete,,82,0.58333333333333337,0.57317073170731703,0.55775549986076312
cremad,resnet_se,random,0,1044,complete,,82,0.65873015873015872,0.65853658536585369,0.66489648948419566
cremad,resnet_se,random,0,1045,complete,,82,0.66666666666666663,0.65853658536585369,0.64464707562141044
cremad,resnet_se,random,0,1046,complete,,82,0.5357142857142857,0.52439024390243905,0.49743791410458077
cremad,resnet_se,random,0,1047,complete,,82,0.79761904761904756,0.79268292682926833,0.79401569056741472
cremad,resnet_se,random,0,1048,complete,,82,0.65277777777777768,0.64634146341463417,0.64029177668728854
cremad,resnet_se,random,0,1049,complete,,82,0.73015873015873012,0.73170731707317072,0.73222875505411655
cremad,resnet_se,random,0,1050,complete,,82,0.60515873015873012,0.59756097560975607,0.53588069726527232
cremad,resnet_se,random,0,1051,complete,,82,0.69047619047619035,0.68292682926829273,0.67247235411179751
cremad,resnet_se,random,0,1052,complete,,82,0.60515873015873012,0.6097560975609756,0.60565341177241105
cremad,resnet_se,random,0,1053,complete,,82,0.66269841269841268,0.65853658536585369,0.66184129809225156
cremad,resnet_se,random,0,1054,complete,,82,0.59325396825396826,0.59756097560975607,0.58025826830174654
cremad,resnet_se,random,0,1055,complete,,82,0.5892857142857143,0.58536585365853655,0.57915485480702877
cremad,resnet_se,random,0,1056,complete,,82,0.57738095238095244,0.57317073170731703,0.54242457079312645
cremad,resnet_se,random,0,1057,complete,,82,0.47420634920634913,0.47560975609756095,0.44250164250164253
cremad,resnet_se,random,0,1058,complete,,82,0.64087301587301582,0.63414634146341464,0.62924397819208477
cremad,resnet_se,random,0,1059,complete,,82,0.46626984126984122,0.46341463414634149,0.4138407888407889
cremad,resnet_se,random,0,1060,complete,,82,0.55952380952380953,0.56097560975609762,0.53802781866985061
cremad,resnet_se,random,0,1061,complete,,82,0.65674603174603174,0.65853658536585369,0.65328741307002169
cremad,resnet_se,random,0,1062,complete,,82,0.5714285714285714,0.56097560975609762,0.53093911197359478
cremad,resnet_se,random,0,1063,complete,,82,0.72420634920634919,0.71951219512195119,0.71210817855979147
cremad,resnet_se,random,0,1064,complete,,82,0.64087301587301593,0.63414634146341464,0.62229265264070022
cremad,resnet_se,random,0,1065,complete,,82,0.62698412698412709,0.62195121951219512,0.60357812265707
cremad,resnet_se,random,0,1066,complete,,82,0.60119047619047616,0.59756097560975607,0.59925782925782922
cremad,resnet_se,random,0,1067,complete,,82,0.5535714285714286,0.54878048780487809,0.52542989417989416
cremad,resnet_se,random,0,1068,complete,,82,0.66468253968253965,0.65853658536585369,0.63569929919567603
cremad,resnet_se,random,0,1069,complete,,82,0.61111111111111105,0.6097560975609756,0.59898666148666146
cremad,resnet_se,random,0,1070,complete,,82,0.57539682539682535,0.57317073170731703,0.52633447216902518
cremad,resnet_se,random,0,1071,complete,,82,0.509920634920635,0.51219512195121952,0.5123710006468627
cremad,resnet_se,random,0,1072,complete,,82,0.70039682539682546,0.69512195121951215,0.68657755499860773
cremad,resnet_se,random,0,1073,complete,,82,0.64880952380952384,0.64634146341463417,0.64030784030784027
cremad,resnet_se,random,0,1074,complete,,82,0.52182539682539686,0.51219512195121952,0.47653730285309237
cremad,resnet_se,random,0,1075,complete,,82,0.4682539682539682,0.46341463414634149,0.43538392398561893
cremad,resnet_se,random,0,1076,complete,,81,0.64285714285714279,0.62962962962962965,0.60909679089026914
cremad,resnet_se,random,0,1077,complete,,82,0.47023809523809529,0.46341463414634149,0.41624209124209122
cremad,resnet_se,random,0,1078,complete,,82,0.75,0.74390243902439024,0.75147883193860199
cremad,resnet_se,random,0,1079,complete,,82,0.65476190476190477,0.64634146341463417,0.63577554307605233
cremad,resnet_se,random,0,1080,complete,,82,0.72222222222222232,0.71951219512195119,0.70602998658115823
cremad,resnet_se,random,0,1081,complete,,82,0.71031746031746035,0.70731707317073167,0.70804665735200467
cremad,resnet_se,random,0,1082,complete,,82,0.43055555555555558,0.42682926829268292,0.36874405004759964
cremad,resnet_se,random,0,1083,complete,,82,0.60119047619047616,0.59756097560975607,0.57960569264917094
