unit_id,corpus,draw,fold,model,window,units,D_CE_pp,D_UAR_pp,J_pp,T_seen_ce_pp,T_unseen_ce_pp,T_seen_uar_pp,T_unseen_uar_pp,T_last_pp,epoch_last,epoch_seen_ce,epoch_unseen_ce,epoch_seen_uar,epoch_unseen_uar,ce_epoch_disagreement,uar_epoch_disagreement
ads2_formal_ravdess_d16_f4_hubert_base_A,ravdess,16,4,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",3.125,-3.125,6.25,53.125,50.0,50.0,53.125,43.75,15,14,12,12,14,1,1
ads2_formal_ravdess_d17_f0_wavlm_base_plus_A,ravdess,17,0,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,35.416666666666664,35.416666666666664,35.416666666666664,35.416666666666664,29.166666666666668,15,14,14,14,14,0,0
ads2_formal_ravdess_d17_f0_wavlm_base_plus_A,ravdess,17,0,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",6.25,6.25,0.0,41.666666666666664,35.416666666666664,41.666666666666664,35.416666666666664,39.583333333333336,45,29,20,32,20,1,1
ads2_formal_ravdess_d17_f0_hubert_base_A,ravdess,17,0,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",2.0833333333333335,-4.166666666666667,6.25,39.583333333333336,37.5,35.416666666666664,39.583333333333336,35.416666666666664,15,13,11,15,13,1,1
ads2_formal_ravdess_d17_f1_wavlm_base_plus_A,ravdess,17,1,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-6.25,0.0,-6.25,33.333333333333336,39.583333333333336,39.583333333333336,39.583333333333336,33.333333333333336,15,15,14,14,14,1,0
ads2_formal_ravdess_d17_f1_wavlm_base_plus_A,ravdess,17,1,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,10.416666666666666,-10.416666666666666,37.5,37.5,47.916666666666664,37.5,37.5,45,20,20,38,23,0,1
ads2_formal_ravdess_d17_f1_hubert_base_A,ravdess,17,1,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,45.833333333333336,45.833333333333336,47.916666666666664,47.916666666666664,47.916666666666664,15,12,12,15,15,0,0
ads2_formal_ravdess_d17_f2_wavlm_base_plus_A,ravdess,17,2,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,15.625,-15.625,46.875,46.875,46.875,31.25,37.5,15,14,14,14,12,0,1
ads2_formal_ravdess_d17_f2_wavlm_base_plus_A,ravdess,17,2,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-3.125,0.0,-3.125,37.5,40.625,37.5,37.5,37.5,45,20,18,26,25,1,1
ads2_formal_ravdess_d17_f2_hubert_base_A,ravdess,17,2,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,9.375,-9.375,34.375,34.375,34.375,25.0,34.375,15,13,13,13,11,0,1
ads2_formal_ravdess_d17_f3_wavlm_base_plus_A,ravdess,17,3,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,9.375,-9.375,21.875,21.875,21.875,12.5,21.875,15,13,13,13,11,0,1
ads2_formal_ravdess_d17_f3_wavlm_base_plus_A,ravdess,17,3,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,31.25,31.25,34.375,34.375,37.5,45,25,25,43,36,0,1
ads2_formal_ravdess_d17_f3_hubert_base_A,ravdess,17,3,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,34.375,34.375,34.375,34.375,34.375,15,13,13,13,11,0,1
ads2_formal_ravdess_d17_f4_wavlm_base_plus_A,ravdess,17,4,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,-6.25,6.25,37.5,37.5,31.25,37.5,37.5,15,15,15,14,15,0,1
ads2_formal_ravdess_d17_f4_wavlm_base_plus_A,ravdess,17,4,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",3.125,0.0,3.125,46.875,43.75,43.75,43.75,43.75,45,31,17,44,33,1,1
ads2_formal_ravdess_d17_f4_hubert_base_A,ravdess,17,4,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,50.0,50.0,43.75,43.75,53.125,15,14,14,13,13,0,0
ads2_formal_ravdess_d18_f0_wavlm_base_plus_A,ravdess,18,0,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,39.583333333333336,39.583333333333336,39.583333333333336,39.583333333333336,39.583333333333336,15,15,15,15,15,0,0
ads2_formal_ravdess_d18_f0_wavlm_base_plus_A,ravdess,18,0,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",6.25,4.166666666666667,2.0833333333333335,39.583333333333336,33.333333333333336,50.0,45.833333333333336,45.833333333333336,45,32,18,43,29,1,1
ads2_formal_ravdess_d18_f0_hubert_base_A,ravdess,18,0,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",4.166666666666667,0.0,4.166666666666667,41.666666666666664,37.5,41.666666666666664,41.666666666666664,41.666666666666664,15,15,13,15,15,1,0
ads2_formal_ravdess_d18_f1_wavlm_base_plus_A,ravdess,18,1,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,41.666666666666664,41.666666666666664,41.666666666666664,41.666666666666664,41.666666666666664,15,15,15,15,15,0,0
ads2_formal_ravdess_d18_f1_wavlm_base_plus_A,ravdess,18,1,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,12.5,-12.5,47.916666666666664,47.916666666666664,52.083333333333336,39.583333333333336,41.666666666666664,45,22,22,25,19,0,1
ads2_formal_ravdess_d18_f1_hubert_base_A,ravdess,18,1,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",4.166666666666667,0.0,4.166666666666667,43.75,39.583333333333336,43.75,43.75,43.75,15,14,10,14,15,1,1
ads2_formal_ravdess_d18_f2_wavlm_base_plus_A,ravdess,18,2,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,31.25,31.25,31.25,31.25,31.25,15,15,15,13,15,0,1
ads2_formal_ravdess_d18_f2_wavlm_base_plus_A,ravdess,18,2,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",6.25,0.0,6.25,50.0,43.75,53.125,53.125,53.125,45,24,20,40,32,1,1
ads2_formal_ravdess_d18_f2_hubert_base_A,ravdess,18,2,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,-18.75,18.75,50.0,50.0,50.0,68.75,65.625,15,11,11,11,13,0,1
ads2_formal_ravdess_d18_f3_wavlm_base_plus_A,ravdess,18,3,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,15.625,15.625,15.625,15.625,15.625,15,15,15,15,15,0,0
ads2_formal_ravdess_d18_f3_wavlm_base_plus_A,ravdess,18,3,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,21.875,21.875,34.375,34.375,37.5,45,18,18,36,36,0,0
ads2_formal_ravdess_d18_f3_hubert_base_A,ravdess,18,3,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,15,14,14,14,14,0,0
ads2_formal_ravdess_d18_f4_wavlm_base_plus_A,ravdess,18,4,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,-12.5,12.5,50.0,50.0,37.5,50.0,50.0,15,15,15,10,15,0,1
ads2_formal_ravdess_d18_f4_wavlm_base_plus_A,ravdess,18,4,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",6.25,3.125,3.125,53.125,46.875,59.375,56.25,59.375,45,28,22,42,33,1,1
ads2_formal_ravdess_d18_f4_hubert_base_A,ravdess,18,4,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,-6.25,6.25,50.0,50.0,43.75,50.0,50.0,15,15,15,14,15,0,1
ads2_formal_ravdess_d19_f0_wavlm_base_plus_A,ravdess,19,0,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,33.333333333333336,33.333333333333336,27.083333333333332,27.083333333333332,27.083333333333332,15,13,13,15,15,0,0
ads2_formal_ravdess_d19_f0_wavlm_base_plus_A,ravdess,19,0,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",12.5,-4.166666666666667,16.666666666666668,45.833333333333336,33.333333333333336,45.833333333333336,50.0,52.083333333333336,45,22,13,34,43,1,1
ads2_formal_ravdess_d19_f0_hubert_base_A,ravdess,19,0,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",12.5,-2.0833333333333335,14.583333333333334,31.25,18.75,35.416666666666664,37.5,31.25,15,15,2,12,13,1,1
ads2_formal_ravdess_d19_f1_wavlm_base_plus_A,ravdess,19,1,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,37.5,37.5,37.5,37.5,20.833333333333332,15,13,13,13,13,0,0
ads2_formal_ravdess_d19_f1_wavlm_base_plus_A,ravdess,19,1,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-12.5,12.5,-25.0,31.25,43.75,43.75,31.25,41.666666666666664,45,17,20,20,17,1,1
ads2_formal_ravdess_d19_f1_hubert_base_A,ravdess,19,1,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,-6.25,6.25,45.833333333333336,45.833333333333336,39.583333333333336,45.833333333333336,39.583333333333336,15,14,14,15,13,0,1
ads2_formal_ravdess_d19_f2_wavlm_base_plus_A,ravdess,19,2,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-3.125,-3.125,0.0,31.25,34.375,31.25,34.375,34.375,15,14,15,14,15,1,1
ads2_formal_ravdess_d19_f2_wavlm_base_plus_A,ravdess,19,2,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",6.25,-12.5,18.75,37.5,31.25,37.5,50.0,43.75,45,27,19,42,38,1,1
ads2_formal_ravdess_d19_f2_hubert_base_A,ravdess,19,2,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,43.75,43.75,40.625,40.625,40.625,15,11,11,15,15,0,0
ads2_formal_ravdess_d19_f3_wavlm_base_plus_A,ravdess,19,3,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,6.25,-6.25,43.75,43.75,43.75,37.5,43.75,15,15,15,15,13,0,1
ads2_formal_ravdess_d19_f3_wavlm_base_plus_A,ravdess,19,3,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",12.5,0.0,12.5,56.25,43.75,50.0,50.0,43.75,45,31,27,33,42,1,1
ads2_formal_ravdess_d19_f3_hubert_base_A,ravdess,19,3,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",9.375,9.375,0.0,56.25,46.875,56.25,46.875,53.125,15,14,10,14,10,1,1
ads2_formal_ravdess_d19_f4_wavlm_base_plus_A,ravdess,19,4,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,12.5,-12.5,31.25,31.25,31.25,18.75,31.25,15,15,15,15,14,0,1
ads2_formal_ravdess_d19_f4_wavlm_base_plus_A,ravdess,19,4,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",9.375,6.25,3.125,40.625,31.25,43.75,37.5,43.75,45,21,15,40,22,1,1
ads2_formal_ravdess_d19_f4_hubert_base_A,ravdess,19,4,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",3.125,3.125,0.0,31.25,28.125,31.25,28.125,34.375,15,14,12,14,12,1,1
ads2_formal_ravdess_d20_f0_wavlm_base_plus_A,ravdess,20,0,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",-2.0833333333333335,-2.0833333333333335,0.0,37.5,39.583333333333336,37.5,39.583333333333336,25.0,15,13,12,14,12,1,1
ads2_formal_ravdess_d20_f0_wavlm_base_plus_A,ravdess,20,0,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,-10.416666666666666,10.416666666666666,47.916666666666664,47.916666666666664,31.25,41.666666666666664,35.416666666666664,45,26,16,37,36,1,1
ads2_formal_ravdess_d20_f0_hubert_base_A,ravdess,20,0,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,-6.25,6.25,39.583333333333336,39.583333333333336,33.333333333333336,39.583333333333336,33.333333333333336,15,12,12,14,12,0,1
ads2_formal_ravdess_d20_f1_wavlm_base_plus_A,ravdess,20,1,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,-2.0833333333333335,2.0833333333333335,43.75,43.75,35.416666666666664,37.5,43.75,15,15,15,13,14,0,1
ads2_formal_ravdess_d20_f1_wavlm_base_plus_A,ravdess,20,1,wavlm_base_plus,45,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,4.166666666666667,-4.166666666666667,47.916666666666664,47.916666666666664,45.833333333333336,41.666666666666664,43.75,45,24,18,34,33,1,1
ads2_formal_ravdess_d20_f1_hubert_base_A,ravdess,20,1,hubert_base,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",2.0833333333333335,4.166666666666667,-2.0833333333333335,45.833333333333336,43.75,45.833333333333336,41.666666666666664,39.583333333333336,15,14,11,14,10,1,1
ads2_formal_ravdess_d20_f2_wavlm_base_plus_A,ravdess,20,2,wavlm_base_plus,15,"{""D_CE"": ""percentage_points"", ""D_UAR"": ""percentage_points"", ""J"": ""percentage_points"", ""T_seen_ce"": ""UAR_percent"", ""T_unseen_ce"": ""UAR_percent"", ""T_seen_uar"": ""UAR_percent"", ""T_unseen_uar"": ""UAR_percent"", ""T_last"": ""UAR_percent""}",0.0,0.0,0.0,37.5,37.5,37.5,37.5,37.5,15,15,15,15,15,0,0
