module,original_scale,N,comparison,condition,endpoint,estimate,estimator,id,level,model,n,primary,reference_condition,reference_estimator,ci95_low,ci95_high,interpretation,target_class,threshold_points,available,ci95,reason,b,n_reps,n_undefined_bootstrap,quantity,n_dropped,n_population,rule,interval,n_repeats
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[naive] vs none),single:fearful@3,7,1.0,naive,ep7:cremad:hubert_base:harm_share(single:fearful@3[naive] vs none),cremad,hubert_base,91,False,none,none,1.0,1.0,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[naive] vs none),single:happy@3,7,1.0,naive,ep7:cremad:hubert_base:harm_share(single:happy@3[naive] vs none),cremad,hubert_base,91,False,none,none,1.0,1.0,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:neutral@3[naive] vs none),single:neutral@3,7,1.0,naive,ep7:cremad:hubert_base:harm_share(single:neutral@3[naive] vs none),cremad,hubert_base,91,False,none,none,1.0,1.0,,neutral,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[naive] vs none),single:sad@3,7,1.0,naive,ep7:cremad:hubert_base:harm_share(single:sad@3[naive] vs none),cremad,hubert_base,91,False,none,none,1.0,1.0,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[shrink] vs none),single:*@3,7,0.4175824175824176,shrink,ep7:cremad:hubert_base:harm_share(mean_e single:e@3[shrink] vs none),cremad,hubert_base,91,False,none,none,0.31868131868131866,0.5164835164835165,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:angry@3[shrink] vs none),single:angry@3,7,0.43956043956043955,shrink,ep7:cremad:hubert_base:harm_share(single:angry@3[shrink] vs none),cremad,hubert_base,91,False,none,none,0.34065934065934067,0.5384615384615384,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:disgust@3[shrink] vs none),single:disgust@3,7,0.4065934065934066,shrink,ep7:cremad:hubert_base:harm_share(single:disgust@3[shrink] vs none),cremad,hubert_base,91,False,none,none,0.3076923076923077,0.5054945054945055,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[shrink] vs none),single:fearful@3,7,0.43956043956043955,shrink,ep7:cremad:hubert_base:harm_share(single:fearful@3[shrink] vs none),cremad,hubert_base,91,False,none,none,0.34065934065934067,0.5384615384615384,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[shrink] vs none),single:happy@3,7,0.38461538461538464,shrink,ep7:cremad:hubert_base:harm_share(single:happy@3[shrink] vs none),cremad,hubert_base,91,False,none,none,0.2857142857142857,0.4835164835164835,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:neutral@3[shrink] vs none),single:neutral@3,7,0.4065934065934066,shrink,ep7:cremad:hubert_base:harm_share(single:neutral@3[shrink] vs none),cremad,hubert_base,91,False,none,none,0.3076923076923077,0.5054945054945055,,neutral,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[shrink] vs none),single:sad@3,7,0.43956043956043955,shrink,ep7:cremad:hubert_base:harm_share(single:sad@3[shrink] vs none),cremad,hubert_base,91,False,none,none,0.34065934065934067,0.5384615384615384,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[neutral_filter] vs none),single:*@3,7,0.8461538461538461,neutral_filter,ep7:cremad:hubert_base:harm_share(mean_e single:e@3[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.7692307692307693,0.9120879120879121,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:angry@3[neutral_filter] vs none),single:angry@3,7,0.8351648351648352,neutral_filter,ep7:cremad:hubert_base:harm_share(single:angry@3[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.7582417582417582,0.9120879120879121,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:disgust@3[neutral_filter] vs none),single:disgust@3,7,0.7472527472527473,neutral_filter,ep7:cremad:hubert_base:harm_share(single:disgust@3[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.6593406593406593,0.8351648351648352,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[neutral_filter] vs none),single:fearful@3,7,0.7252747252747253,neutral_filter,ep7:cremad:hubert_base:harm_share(single:fearful@3[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.6373626373626373,0.8131868131868132,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[neutral_filter] vs none),single:happy@3,7,0.7692307692307693,neutral_filter,ep7:cremad:hubert_base:harm_share(single:happy@3[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.6813186813186813,0.8461538461538461,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:neutral@3[neutral_filter] vs none),single:neutral@3,7,0.8241758241758241,neutral_filter,ep7:cremad:hubert_base:harm_share(single:neutral@3[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.7472527472527473,0.9010989010989011,,neutral,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[neutral_filter] vs none),single:sad@3,7,0.7912087912087912,neutral_filter,ep7:cremad:hubert_base:harm_share(single:sad@3[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.7032967032967034,0.8681318681318682,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(mean_e single:e@3[prior_corrected] vs none),single:*@3,7,0.4065934065934066,prior_corrected,ep7:cremad:hubert_base:harm_share(mean_e single:e@3[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.3076923076923077,0.5054945054945055,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:angry@3[prior_corrected] vs none),single:angry@3,7,0.4945054945054945,prior_corrected,ep7:cremad:hubert_base:harm_share(single:angry@3[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.3956043956043956,0.5934065934065934,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:disgust@3[prior_corrected] vs none),single:disgust@3,7,0.4065934065934066,prior_corrected,ep7:cremad:hubert_base:harm_share(single:disgust@3[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.3076923076923077,0.5054945054945055,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:fearful@3[prior_corrected] vs none),single:fearful@3,7,0.46153846153846156,prior_corrected,ep7:cremad:hubert_base:harm_share(single:fearful@3[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.3626373626373626,0.5604395604395604,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:happy@3[prior_corrected] vs none),single:happy@3,7,0.43956043956043955,prior_corrected,ep7:cremad:hubert_base:harm_share(single:happy@3[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.34065934065934067,0.5384615384615384,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:neutral@3[prior_corrected] vs none),single:neutral@3,7,0.34065934065934067,prior_corrected,ep7:cremad:hubert_base:harm_share(single:neutral@3[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.24175824175824176,0.43956043956043955,,neutral,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,harm_share(single:sad@3[prior_corrected] vs none),single:sad@3,7,0.5384615384615384,prior_corrected,ep7:cremad:hubert_base:harm_share(single:sad@3[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.43956043956043955,0.6483516483516484,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(mean_e single:e@5[naive] vs none),single:*@5,7,0.989010989010989,naive,ep7:cremad:hubert_base:harm_share(mean_e single:e@5[naive] vs none),cremad,hubert_base,91,False,none,none,0.967032967032967,1.0,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:angry@5[naive] vs none),single:angry@5,7,1.0,naive,ep7:cremad:hubert_base:harm_share(single:angry@5[naive] vs none),cremad,hubert_base,91,False,none,none,1.0,1.0,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:disgust@5[naive] vs none),single:disgust@5,7,0.978021978021978,naive,ep7:cremad:hubert_base:harm_share(single:disgust@5[naive] vs none),cremad,hubert_base,91,False,none,none,0.945054945054945,1.0,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:fearful@5[naive] vs none),single:fearful@5,7,0.978021978021978,naive,ep7:cremad:hubert_base:harm_share(single:fearful@5[naive] vs none),cremad,hubert_base,91,False,none,none,0.945054945054945,1.0,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:happy@5[naive] vs none),single:happy@5,7,0.989010989010989,naive,ep7:cremad:hubert_base:harm_share(single:happy@5[naive] vs none),cremad,hubert_base,91,False,none,none,0.967032967032967,1.0,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:neutral@5[naive] vs none),single:neutral@5,7,0.978021978021978,naive,ep7:cremad:hubert_base:harm_share(single:neutral@5[naive] vs none),cremad,hubert_base,91,False,none,none,0.945054945054945,1.0,,neutral,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:sad@5[naive] vs none),single:sad@5,7,1.0,naive,ep7:cremad:hubert_base:harm_share(single:sad@5[naive] vs none),cremad,hubert_base,91,False,none,none,1.0,1.0,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(mean_e single:e@5[shrink] vs none),single:*@5,7,0.42857142857142855,shrink,ep7:cremad:hubert_base:harm_share(mean_e single:e@5[shrink] vs none),cremad,hubert_base,91,False,none,none,0.32967032967032966,0.5274725274725275,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:angry@5[shrink] vs none),single:angry@5,7,0.5384615384615384,shrink,ep7:cremad:hubert_base:harm_share(single:angry@5[shrink] vs none),cremad,hubert_base,91,False,none,none,0.4392857142857145,0.6373626373626373,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:disgust@5[shrink] vs none),single:disgust@5,7,0.3956043956043956,shrink,ep7:cremad:hubert_base:harm_share(single:disgust@5[shrink] vs none),cremad,hubert_base,91,False,none,none,0.2967032967032967,0.4945054945054945,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:fearful@5[shrink] vs none),single:fearful@5,7,0.3956043956043956,shrink,ep7:cremad:hubert_base:harm_share(single:fearful@5[shrink] vs none),cremad,hubert_base,91,False,none,none,0.2967032967032967,0.4945054945054945,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:happy@5[shrink] vs none),single:happy@5,7,0.46153846153846156,shrink,ep7:cremad:hubert_base:harm_share(single:happy@5[shrink] vs none),cremad,hubert_base,91,False,none,none,0.3626373626373626,0.5604395604395604,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:neutral@5[shrink] vs none),single:neutral@5,7,0.3956043956043956,shrink,ep7:cremad:hubert_base:harm_share(single:neutral@5[shrink] vs none),cremad,hubert_base,91,False,none,none,0.2967032967032967,0.4945054945054945,,neutral,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:sad@5[shrink] vs none),single:sad@5,7,0.45054945054945056,shrink,ep7:cremad:hubert_base:harm_share(single:sad@5[shrink] vs none),cremad,hubert_base,91,False,none,none,0.3516483516483517,0.5494505494505495,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(mean_e single:e@5[neutral_filter] vs none),single:*@5,7,0.8791208791208791,neutral_filter,ep7:cremad:hubert_base:harm_share(mean_e single:e@5[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.8131868131868132,0.945054945054945,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:angry@5[neutral_filter] vs none),single:angry@5,7,0.8461538461538461,neutral_filter,ep7:cremad:hubert_base:harm_share(single:angry@5[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.7692307692307693,0.9120879120879121,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:disgust@5[neutral_filter] vs none),single:disgust@5,7,0.7142857142857143,neutral_filter,ep7:cremad:hubert_base:harm_share(single:disgust@5[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.6153846153846154,0.8021978021978022,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:fearful@5[neutral_filter] vs none),single:fearful@5,7,0.7252747252747253,neutral_filter,ep7:cremad:hubert_base:harm_share(single:fearful@5[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.6263736263736264,0.8131868131868132,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:happy@5[neutral_filter] vs none),single:happy@5,7,0.7912087912087912,neutral_filter,ep7:cremad:hubert_base:harm_share(single:happy@5[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.7032967032967034,0.8681318681318682,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:neutral@5[neutral_filter] vs none),single:neutral@5,7,0.8461538461538461,neutral_filter,ep7:cremad:hubert_base:harm_share(single:neutral@5[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.7692307692307693,0.9120879120879121,,neutral,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:sad@5[neutral_filter] vs none),single:sad@5,7,0.8021978021978022,neutral_filter,ep7:cremad:hubert_base:harm_share(single:sad@5[neutral_filter] vs none),cremad,hubert_base,91,False,none,none,0.7252747252747253,0.8791208791208791,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(mean_e single:e@5[prior_corrected] vs none),single:*@5,7,0.3516483516483517,prior_corrected,ep7:cremad:hubert_base:harm_share(mean_e single:e@5[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.25274725274725274,0.45054945054945056,,,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:angry@5[prior_corrected] vs none),single:angry@5,7,0.45054945054945056,prior_corrected,ep7:cremad:hubert_base:harm_share(single:angry@5[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.3516483516483517,0.5494505494505495,,angry,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:disgust@5[prior_corrected] vs none),single:disgust@5,7,0.3626373626373626,prior_corrected,ep7:cremad:hubert_base:harm_share(single:disgust@5[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.26373626373626374,0.46153846153846156,,disgust,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:fearful@5[prior_corrected] vs none),single:fearful@5,7,0.42857142857142855,prior_corrected,ep7:cremad:hubert_base:harm_share(single:fearful@5[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.32967032967032966,0.5274725274725275,,fearful,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:happy@5[prior_corrected] vs none),single:happy@5,7,0.34065934065934067,prior_corrected,ep7:cremad:hubert_base:harm_share(single:happy@5[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.24175824175824176,0.43956043956043955,,happy,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:neutral@5[prior_corrected] vs none),single:neutral@5,7,0.2967032967032967,prior_corrected,ep7:cremad:hubert_base:harm_share(single:neutral@5[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.2087912087912088,0.3956043956043956,,neutral,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,harm_share(single:sad@5[prior_corrected] vs none),single:sad@5,7,0.4725274725274725,prior_corrected,ep7:cremad:hubert_base:harm_share(single:sad@5[prior_corrected] vs none),cremad,hubert_base,91,False,none,none,0.37362637362637363,0.5714285714285714,,sad,2.0,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,balanced@3[naive]-none,balanced@3,1,-38.78449328449329,naive,ep1:cremad:wav2vec2_base:balanced@3[naive]-none,cremad,wav2vec2_base,91,True,none,none,-41.06167582417582,-36.49014041514042,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,balanced@5[naive]-none,balanced@5,1,-24.865689865689866,naive,ep1:cremad:wav2vec2_base:balanced@5[naive]-none,cremad,wav2vec2_base,91,False,none,none,-26.80711233211233,-22.971275946275938,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,10,balanced@10[naive]-none,balanced@10,1,-9.985347985347984,naive,ep1:cremad:wav2vec2_base:balanced@10[naive]-none,cremad,wav2vec2_base,91,False,none,none,-11.669749694749695,-8.27773199023199,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,20,balanced@20[naive]-none,balanced@20,1,-2.711233211233211,naive,ep1:cremad:wav2vec2_base:balanced@20[naive]-none,cremad,wav2vec2_base,91,False,none,none,-4.332158119658119,-1.0988858363858356,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,3,mean_e(single:e@3)[naive]-none,single:*@3,2,-39.96174196174197,naive,ep2:cremad:wav2vec2_base:mean_e(single:e@3)[naive]-none,cremad,wav2vec2_base,91,True,none,none,-42.23067765567766,-37.67124287749287,,,,,,,,,,,,,,,
A,UAR percentage points; harm endpoints are proportions,5,mean_e(single:e@5)[naive]-none,single:*@5,2,-28.569597069597066,naive,ep2:cremad:wav2vec2_base:mean_e(single:e@5)[naive]-none,cremad,wav2vec2_base,91,False,none,none,-30.548234635734634,-26.551561864061863,,,,,,,,,,,,,,,
